experiment,condition,model,memory,avg_accuracy,squared_error,ape
trueswell,previous 0,MIGHT,4.5,0.20369314092893143,3.977647134231985e-5,0.03003266224318365
trueswell,previous 0,MIGHT,5,0.20337207803368704,4.392934959153342e-5,0.0315615331729187
trueswell,previous 0,MIGHT,5.5,0.2023886727194112,5.793230297223535e-5,0.03624441562185145
trueswell,previous 0,MIGHT,6,0.202472251354657,5.66669996674634e-5,0.03584642212068096
trueswell,previous 0,MIGHT,6.5,0.19896458666079136,1.2178034756718432e-4,0.05254958732956502
trueswell,previous 0,MIGHT,7,0.19869808851655993,1.2773320317951438e-4,0.05381862611161935
trueswell,previous 0,MIGHT,7.5,0.19640392751295208,1.8485318707306132e-4,0.0647432023192758
trueswell,previous 0,MIGHT,8,0.1960204340506014,1.954282641335844e-4,0.0665693616638028
trueswell,previous 0,MIGHT,8.5,0.19286738727393613,2.9352641882128555e-4,0.08158387012411365
trueswell,previous 0,MIGHT,9,0.18941435053885247,4.237689637372432e-4,0.09802690219594058
trueswell,previous 0,MIGHT,9.5,0.1866292592859013,5.461915215256305e-4,0.11128924149570808
trueswell,previous 0,MIGHT,10,0.18606427675015075,5.729188474933737e-4,0.11397963452309164
trueswell,previous 0,MIGHT,10.5,0.182155035515122,7.753420471641155e-4,0.13259506897560938
trueswell,previous 0,MIGHT,11,0.17912678494697298,9.531554077104536e-4,0.1470153097763191
trueswell,previous 0,MIGHT,11.5,0.18005183797793936,8.968924084995948e-4,0.14261029534314587
trueswell,previous 0,MIGHT,12,0.1786890247778383,9.803771693628236e-4,0.1490998820102938
trueswell,previous 0,MIGHT,12.5,0.17748098920058789,0.00105748606337228,0.15485243237815288
trueswell,previous 1,MIGHT,3,0.2325447438798592,0.05638499865908165,0.5052239491917889
trueswell,previous 1,MIGHT,3.5,0.25057517255176637,0.04814725490068709,0.4668613349962417
trueswell,previous 1,MIGHT,4,0.27879063513406593,0.03656102121243389,0.4068284358849661
trueswell,previous 1,MIGHT,4.5,0.3148695834684875,0.02406544613324056,0.33006471602449466
trueswell,previous 1,MIGHT,5,0.34830187277050884,0.01481043417116541,0.258932185594662
trueswell,previous 1,MIGHT,5.5,0.3874272197962163,0.00681826403058236,0.1756867663910291
trueswell,previous 1,MIGHT,6,0.4292088251826885,0.00166391994297647,0.08678973365385434
trueswell,previous 1,MIGHT,6.5,0.4738148211535177,1.4552860433326286e-5,0.0081166407521653609
trueswell,previous 1,MIGHT,7,0.5234857647174188,0.00286072702740708,0.11379949939876348
trueswell,previous 1,MIGHT,7.5,0.5681530476612466,0.00963402076519096,0.20883627161967375
trueswell,previous 1,MIGHT,8,0.6161138152755236,0.02134924701436983,0.31088045803302894
trueswell,previous 1,MIGHT,8.5,0.6551447180116227,0.03427856660760328,0.39392493193962275
trueswell,previous 1,MIGHT,9,0.6918956354590684,0.04923767303578379,0.4721183733171669
trueswell,previous 1,MIGHT,9.5,0.7237388642946947,0.0643834112535615,0.5398699240312654
trueswell,previous 1,MIGHT,10,0.7502831181635295,0.07855862632747108,0.5963470599224033
trueswell,previous 1,MIGHT,10.5,0.7827533727139063,0.09781467214392364,0.6654327079019284
trueswell,previous 1,MIGHT,11,0.8076453330982992,0.11400437096306146,0.7183943257410623
trueswell,previous 1,MIGHT,11.5,0.8210097139839615,0.12320781931110247,0.7468291786892799
trueswell,previous 1,MIGHT,12,0.8319102102029446,0.1309790002491396,0.7700217238360525
trueswell,previous 1,MIGHT,12.5,0.8381032211711182,0.1354999814365532,0.783198342917273
