experiment,condition,model,learning_space_size,subject,phase,trial_index,exposure,word,selection,accuracy,previous_correct
suanda,highcd,might,6,121,learning,16,4,5,5,1,1.0
suanda,highcd,might,6,121,testing,1,1,1,1,1,1.0
suanda,highcd,might,6,121,testing,2,1,2,2,1,1.0
suanda,highcd,might,6,121,testing,3,1,3,3,1,1.0
suanda,highcd,might,6,121,testing,4,1,4,4,1,1.0
suanda,highcd,might,6,121,testing,5,1,5,5,1,1.0
suanda,highcd,might,6,121,testing,6,1,6,6,1,1.0
suanda,highcd,might,6,121,testing,7,1,7,7,1,1.0
suanda,highcd,might,6,121,testing,8,1,8,8,1,1.0
suanda,highcd,might,6,120,learning,1,1,3,3,1,
suanda,highcd,might,6,120,learning,1,1,1,1,1,
suanda,highcd,might,6,120,learning,2,1,5,5,1,
suanda,highcd,might,6,120,learning,2,1,6,6,1,
suanda,highcd,might,6,120,learning,3,1,2,4,0,
suanda,highcd,might,6,120,learning,3,1,4,2,0,
suanda,highcd,might,6,120,learning,4,1,8,8,1,
suanda,highcd,might,6,120,learning,4,1,7,7,1,
suanda,highcd,might,6,120,learning,5,2,1,1,1,1.0
suanda,highcd,might,6,120,learning,5,2,5,5,1,1.0
suanda,highcd,might,6,120,learning,6,2,3,3,1,1.0
suanda,highcd,might,6,120,learning,6,2,7,7,1,1.0
suanda,highcd,might,6,120,learning,7,2,2,2,1,0.0
suanda,highcd,might,6,120,learning,7,2,6,6,1,1.0
suanda,highcd,might,6,120,learning,8,2,8,8,1,1.0
suanda,highcd,might,6,120,learning,8,2,4,8,0,0.0
suanda,highcd,might,6,120,learning,9,3,2,2,1,1.0
suanda,highcd,might,6,120,learning,9,3,1,1,1,1.0
suanda,highcd,might,6,120,learning,10,3,8,8,1,1.0
suanda,highcd,might,6,120,learning,10,3,5,5,1,1.0
suanda,highcd,might,6,120,learning,11,3,4,3,0,0.0
suanda,highcd,might,6,120,learning,11,3,3,4,0,1.0
suanda,highcd,might,6,120,learning,12,3,6,6,1,1.0
suanda,highcd,might,6,120,learning,12,3,7,7,1,1.0
suanda,highcd,might,6,120,learning,13,4,2,3,0,1.0
suanda,highcd,might,6,120,learning,13,4,3,3,1,0.0
suanda,highcd,might,6,120,learning,14,4,1,1,1,1.0
suanda,highcd,might,6,120,learning,14,4,4,4,1,0.0
suanda,highcd,might,6,120,learning,15,4,8,8,1,1.0
suanda,highcd,might,6,120,learning,15,4,6,6,1,1.0
suanda,highcd,might,6,120,learning,16,4,7,7,1,1.0
suanda,highcd,might,6,120,learning,16,4,5,5,1,1.0
suanda,highcd,might,6,120,testing,1,1,1,1,1,1.0
suanda,highcd,might,6,120,testing,2,1,2,8,0,0.0
suanda,highcd,might,6,120,testing,3,1,3,6,0,1.0
suanda,highcd,might,6,120,testing,4,1,4,5,0,1.0
suanda,highcd,might,6,120,testing,5,1,5,5,1,1.0
suanda,highcd,might,6,120,testing,6,1,6,6,1,1.0
suanda,highcd,might,6,120,testing,7,1,7,7,1,1.0
suanda,highcd,might,6,120,testing,8,1,8,8,1,1.0
suanda,highcd,might,7,119,learning,1,1,3,3,1,
suanda,highcd,might,7,119,learning,1,1,1,1,1,
suanda,highcd,might,7,119,learning,2,1,5,5,1,
suanda,highcd,might,7,119,learning,2,1,6,6,1,
suanda,highcd,might,7,119,learning,3,1,2,2,1,
suanda,highcd,might,7,119,learning,3,1,4,4,1,
suanda,highcd,might,7,119,learning,4,1,8,8,1,
suanda,highcd,might,7,119,learning,4,1,7,7,1,
suanda,highcd,might,7,119,learning,5,2,1,1,1,1.0
suanda,highcd,might,7,119,learning,5,2,5,5,1,1.0
suanda,highcd,might,7,119,learning,6,2,3,3,1,1.0
suanda,highcd,might,7,119,learning,6,2,7,7,1,1.0
suanda,highcd,might,7,119,learning,7,2,2,2,1,1.0
suanda,highcd,might,7,119,learning,7,2,6,6,1,1.0
suanda,highcd,might,7,119,learning,8,2,8,8,1,1.0
suanda,highcd,might,7,119,learning,8,2,4,4,1,1.0
suanda,highcd,might,7,119,learning,9,3,2,2,1,1.0
suanda,highcd,might,7,119,learning,9,3,1,1,1,1.0
suanda,highcd,might,7,119,learning,10,3,8,8,1,1.0
suanda,highcd,might,7,119,learning,10,3,5,5,1,1.0
suanda,highcd,might,7,119,learning,11,3,4,4,1,1.0
suanda,highcd,might,7,119,learning,11,3,3,3,1,1.0
suanda,highcd,might,7,119,learning,12,3,6,6,1,1.0
suanda,highcd,might,7,119,learning,12,3,7,7,1,1.0
suanda,highcd,might,7,119,learning,13,4,2,2,1,1.0
suanda,highcd,might,7,119,learning,13,4,3,3,1,1.0
suanda,highcd,might,7,119,learning,14,4,1,1,1,1.0
suanda,highcd,might,7,119,learning,14,4,4,4,1,1.0
suanda,highcd,might,7,119,learning,15,4,8,8,1,1.0
suanda,highcd,might,7,119,learning,15,4,6,6,1,1.0
suanda,highcd,might,7,119,learning,16,4,7,7,1,1.0
suanda,highcd,might,7,119,learning,16,4,5,5,1,1.0
suanda,highcd,might,7,119,testing,1,1,1,1,1,1.0
suanda,highcd,might,7,119,testing,2,1,2,2,1,1.0
suanda,highcd,might,7,119,testing,3,1,3,3,1,1.0
suanda,highcd,might,7,119,testing,4,1,4,4,1,1.0
suanda,highcd,might,7,119,testing,5,1,5,5,1,1.0
suanda,highcd,might,7,119,testing,6,1,6,6,1,1.0
suanda,highcd,might,7,119,testing,7,1,7,7,1,1.0
suanda,highcd,might,7,119,testing,8,1,8,8,1,1.0
suanda,highcd,might,7,118,learning,1,1,3,1,0,
suanda,highcd,might,7,118,learning,1,1,1,3,0,
suanda,highcd,might,7,118,learning,2,1,5,6,0,
suanda,highcd,might,7,118,learning,2,1,6,5,0,
suanda,highcd,might,7,118,learning,3,1,2,2,1,
suanda,highcd,might,7,118,learning,3,1,4,4,1,
suanda,highcd,might,7,118,learning,4,1,8,8,1,
suanda,highcd,might,7,118,learning,4,1,7,8,0,
suanda,highcd,might,7,118,learning,5,2,1,5,0,0.0
suanda,highcd,might,7,118,learning,5,2,5,5,1,0.0
suanda,highcd,might,7,118,learning,6,2,3,3,1,0.0
suanda,highcd,might,7,118,learning,6,2,7,3,0,0.0
suanda,highcd,might,7,118,learning,7,2,2,2,1,1.0
suanda,highcd,might,7,118,learning,7,2,6,6,1,0.0
suanda,highcd,might,7,118,learning,8,2,8,4,0,1.0
suanda,highcd,might,7,118,learning,8,2,4,4,1,1.0
suanda,highcd,might,7,118,learning,9,3,2,2,1,1.0
suanda,highcd,might,7,118,learning,9,3,1,1,1,0.0
suanda,highcd,might,7,118,learning,10,3,8,8,1,0.0
suanda,highcd,might,7,118,learning,10,3,5,5,1,1.0
suanda,highcd,might,7,118,learning,11,3,4,4,1,1.0
suanda,highcd,might,7,118,learning,11,3,3,4,0,1.0
suanda,highcd,might,7,118,learning,12,3,6,6,1,1.0
suanda,highcd,might,7,118,learning,12,3,7,7,1,0.0
suanda,highcd,might,7,118,learning,13,4,2,2,1,1.0
suanda,highcd,might,7,118,learning,13,4,3,3,1,0.0
suanda,highcd,might,7,118,learning,14,4,1,1,1,1.0
suanda,highcd,might,7,118,learning,14,4,4,4,1,1.0
suanda,highcd,might,7,118,learning,15,4,8,8,1,1.0
suanda,highcd,might,7,118,learning,15,4,6,6,1,1.0
suanda,highcd,might,7,118,learning,16,4,7,7,1,1.0
suanda,highcd,might,7,118,learning,16,4,5,5,1,1.0
suanda,highcd,might,7,118,testing,1,1,1,1,1,1.0
suanda,highcd,might,7,118,testing,2,1,2,8,0,1.0
suanda,highcd,might,7,118,testing,3,1,3,3,1,1.0
suanda,highcd,might,7,118,testing,4,1,4,4,1,1.0
suanda,highcd,might,7,118,testing,5,1,5,5,1,1.0
suanda,highcd,might,7,118,testing,6,1,6,6,1,1.0
suanda,highcd,might,7,118,testing,7,1,7,7,1,1.0
suanda,highcd,might,7,118,testing,8,1,8,8,1,1.0
suanda,highcd,might,7,117,learning,1,1,3,1,0,
suanda,highcd,might,7,117,learning,1,1,1,3,0,
suanda,highcd,might,7,117,learning,2,1,5,5,1,
suanda,highcd,might,7,117,learning,2,1,6,6,1,
suanda,highcd,might,7,117,learning,3,1,2,4,0,
suanda,highcd,might,7,117,learning,3,1,4,2,0,
suanda,highcd,might,7,117,learning,4,1,8,8,1,
suanda,highcd,might,7,117,learning,4,1,7,7,1,
suanda,highcd,might,7,117,learning,5,2,1,5,0,0.0
suanda,highcd,might,7,117,learning,5,2,5,5,1,1.0
suanda,highcd,might,7,117,learning,6,2,3,3,1,0.0
suanda,highcd,might,7,117,learning,6,2,7,7,1,1.0
suanda,highcd,might,7,117,learning,7,2,2,6,0,0.0
suanda,highcd,might,7,117,learning,7,2,6,6,1,1.0
suanda,highcd,might,7,117,learning,8,2,8,8,1,1.0
suanda,highcd,might,7,117,learning,8,2,4,4,1,0.0
suanda,highcd,might,7,117,learning,9,3,2,1,0,0.0
suanda,highcd,might,7,117,learning,9,3,1,1,1,0.0
suanda,highcd,might,7,117,learning,10,3,8,8,1,1.0
suanda,highcd,might,7,117,learning,10,3,5,5,1,1.0
suanda,highcd,might,7,117,learning,11,3,4,4,1,1.0
suanda,highcd,might,7,117,learning,11,3,3,3,1,1.0
suanda,highcd,might,7,117,learning,12,3,6,6,1,1.0
suanda,highcd,might,7,117,learning,12,3,7,7,1,1.0
suanda,highcd,might,7,117,learning,13,4,2,2,1,0.0
suanda,highcd,might,7,117,learning,13,4,3,3,1,1.0
suanda,highcd,might,7,117,learning,14,4,1,1,1,1.0
suanda,highcd,might,7,117,learning,14,4,4,4,1,1.0
suanda,highcd,might,7,117,learning,15,4,8,8,1,1.0
suanda,highcd,might,7,117,learning,15,4,6,6,1,1.0
suanda,highcd,might,7,117,learning,16,4,7,7,1,1.0
suanda,highcd,might,7,117,learning,16,4,5,5,1,1.0
suanda,highcd,might,7,117,testing,1,1,1,1,1,1.0
suanda,highcd,might,7,117,testing,2,1,2,2,1,1.0
suanda,highcd,might,7,117,testing,3,1,3,3,1,1.0
suanda,highcd,might,7,117,testing,4,1,4,4,1,1.0
suanda,highcd,might,7,117,testing,5,1,5,5,1,1.0
suanda,highcd,might,7,117,testing,6,1,6,6,1,1.0
suanda,highcd,might,7,117,testing,7,1,7,7,1,1.0
suanda,highcd,might,7,117,testing,8,1,8,8,1,1.0
suanda,highcd,might,7,116,learning,1,1,3,3,1,
suanda,highcd,might,7,116,learning,1,1,1,1,1,
suanda,highcd,might,7,116,learning,2,1,5,6,0,
suanda,highcd,might,7,116,learning,2,1,6,5,0,
suanda,highcd,might,7,116,learning,3,1,2,4,0,
suanda,highcd,might,7,116,learning,3,1,4,2,0,
suanda,highcd,might,7,116,learning,4,1,8,8,1,
suanda,highcd,might,7,116,learning,4,1,7,7,1,
suanda,highcd,might,7,116,learning,5,2,1,1,1,1.0
suanda,highcd,might,7,116,learning,5,2,5,5,1,0.0
suanda,highcd,might,7,116,learning,6,2,3,3,1,1.0
suanda,highcd,might,7,116,learning,6,2,7,7,1,1.0
suanda,highcd,might,7,116,learning,7,2,2,6,0,0.0
suanda,highcd,might,7,116,learning,7,2,6,6,1,0.0
suanda,highcd,might,7,116,learning,8,2,8,8,1,1.0
suanda,highcd,might,7,116,learning,8,2,4,8,0,0.0
suanda,highcd,might,7,116,learning,9,3,2,2,1,0.0
suanda,highcd,might,7,116,learning,9,3,1,1,1,1.0
suanda,highcd,might,7,116,learning,10,3,8,8,1,1.0
suanda,highcd,might,7,116,learning,10,3,5,5,1,1.0
suanda,highcd,might,7,116,learning,11,3,4,3,0,0.0
suanda,highcd,might,7,116,learning,11,3,3,4,0,1.0
suanda,highcd,might,7,116,learning,12,3,6,6,1,1.0
suanda,highcd,might,7,116,learning,12,3,7,7,1,1.0
suanda,highcd,might,7,116,learning,13,4,2,2,1,1.0
suanda,highcd,might,7,116,learning,13,4,3,2,0,0.0
suanda,highcd,might,7,116,learning,14,4,1,1,1,1.0
suanda,highcd,might,7,116,learning,14,4,4,1,0,0.0
suanda,highcd,might,7,116,learning,15,4,8,8,1,1.0
suanda,highcd,might,7,116,learning,15,4,6,8,0,1.0
suanda,highcd,might,7,116,learning,16,4,7,7,1,1.0
suanda,highcd,might,7,116,learning,16,4,5,5,1,1.0
suanda,highcd,might,7,116,testing,1,1,1,1,1,1.0
suanda,highcd,might,7,116,testing,2,1,2,2,1,1.0
suanda,highcd,might,7,116,testing,3,1,3,5,0,0.0
suanda,highcd,might,7,116,testing,4,1,4,7,0,0.0
suanda,highcd,might,7,116,testing,5,1,5,5,1,1.0
suanda,highcd,might,7,116,testing,6,1,6,4,0,0.0
suanda,highcd,might,7,116,testing,7,1,7,7,1,1.0
suanda,highcd,might,7,116,testing,8,1,8,8,1,1.0
suanda,highcd,might,6,115,learning,1,1,3,3,1,
suanda,highcd,might,6,115,learning,1,1,1,1,1,
suanda,highcd,might,6,115,learning,2,1,5,5,1,
suanda,highcd,might,6,115,learning,2,1,6,6,1,
suanda,highcd,might,6,115,learning,3,1,2,2,1,
suanda,highcd,might,6,115,learning,3,1,4,4,1,
suanda,highcd,might,6,115,learning,4,1,8,8,1,
suanda,highcd,might,6,115,learning,4,1,7,7,1,
suanda,highcd,might,6,115,learning,5,2,1,1,1,1.0
suanda,highcd,might,6,115,learning,5,2,5,5,1,1.0
suanda,highcd,might,6,115,learning,6,2,3,3,1,1.0
suanda,highcd,might,6,115,learning,6,2,7,7,1,1.0
suanda,highcd,might,6,115,learning,7,2,2,2,1,1.0
suanda,highcd,might,6,115,learning,7,2,6,6,1,1.0
suanda,highcd,might,6,115,learning,8,2,8,8,1,1.0
suanda,highcd,might,6,115,learning,8,2,4,4,1,1.0
suanda,highcd,might,6,115,learning,9,3,2,2,1,1.0
suanda,highcd,might,6,115,learning,9,3,1,1,1,1.0
suanda,highcd,might,6,115,learning,10,3,8,8,1,1.0
suanda,highcd,might,6,115,learning,10,3,5,5,1,1.0
suanda,highcd,might,6,115,learning,11,3,4,3,0,1.0
suanda,highcd,might,6,115,learning,11,3,3,4,0,1.0
suanda,highcd,might,6,115,learning,12,3,6,6,1,1.0
suanda,highcd,might,6,115,learning,12,3,7,7,1,1.0
suanda,highcd,might,6,115,learning,13,4,2,2,1,1.0
suanda,highcd,might,6,115,learning,13,4,3,3,1,0.0
suanda,highcd,might,6,115,learning,14,4,1,1,1,1.0
suanda,highcd,might,6,115,learning,14,4,4,4,1,0.0
suanda,highcd,might,6,115,learning,15,4,8,8,1,1.0
suanda,highcd,might,6,115,learning,15,4,6,6,1,1.0
suanda,highcd,might,6,115,learning,16,4,7,7,1,1.0
suanda,highcd,might,6,115,learning,16,4,5,5,1,1.0
suanda,highcd,might,6,115,testing,1,1,1,1,1,1.0
suanda,highcd,might,6,115,testing,2,1,2,2,1,1.0
suanda,highcd,might,6,115,testing,3,1,3,5,0,1.0
suanda,highcd,might,6,115,testing,4,1,4,4,1,1.0
suanda,highcd,might,6,115,testing,5,1,5,5,1,1.0
suanda,highcd,might,6,115,testing,6,1,6,6,1,1.0
suanda,highcd,might,6,115,testing,7,1,7,7,1,1.0
suanda,highcd,might,6,115,testing,8,1,8,8,1,1.0
suanda,highcd,might,6,114,learning,1,1,3,1,0,
suanda,highcd,might,6,114,learning,1,1,1,3,0,
suanda,highcd,might,6,114,learning,2,1,5,5,1,
suanda,highcd,might,6,114,learning,2,1,6,6,1,
suanda,highcd,might,6,114,learning,3,1,2,4,0,
suanda,highcd,might,6,114,learning,3,1,4,2,0,
suanda,highcd,might,6,114,learning,4,1,8,7,0,
suanda,highcd,might,6,114,learning,4,1,7,8,0,
suanda,highcd,might,6,114,learning,5,2,1,1,1,0.0
suanda,highcd,might,6,114,learning,5,2,5,5,1,1.0
suanda,highcd,might,6,114,learning,6,2,3,3,1,0.0
suanda,highcd,might,6,114,learning,6,2,7,3,0,0.0
suanda,highcd,might,6,114,learning,7,2,2,6,0,0.0
suanda,highcd,might,6,114,learning,7,2,6,2,0,1.0
suanda,highcd,might,6,114,learning,8,2,8,4,0,0.0
suanda,highcd,might,6,114,learning,8,2,4,8,0,0.0
suanda,highcd,might,6,114,learning,9,3,2,2,1,0.0
suanda,highcd,might,6,114,learning,9,3,1,1,1,1.0
suanda,highcd,might,6,114,learning,10,3,8,5,0,0.0
suanda,highcd,might,6,114,learning,10,3,5,8,0,1.0
suanda,highcd,might,6,114,learning,11,3,4,4,1,0.0
suanda,highcd,might,6,114,learning,11,3,3,3,1,1.0
suanda,highcd,might,6,114,learning,12,3,6,6,1,0.0
suanda,highcd,might,6,114,learning,12,3,7,6,0,0.0
suanda,highcd,might,6,114,learning,13,4,2,3,0,1.0
suanda,highcd,might,6,114,learning,13,4,3,2,0,1.0
suanda,highcd,might,6,114,learning,14,4,1,1,1,1.0
suanda,highcd,might,6,114,learning,14,4,4,4,1,1.0
suanda,highcd,might,6,114,learning,15,4,8,8,1,0.0
suanda,highcd,might,6,114,learning,15,4,6,6,1,1.0
suanda,highcd,might,6,114,learning,16,4,7,7,1,0.0
suanda,highcd,might,6,114,learning,16,4,5,5,1,0.0
suanda,highcd,might,6,114,testing,1,1,1,1,1,1.0
suanda,highcd,might,6,114,testing,2,1,2,2,1,0.0
suanda,highcd,might,6,114,testing,3,1,3,3,1,0.0
suanda,highcd,might,6,114,testing,4,1,4,4,1,1.0
suanda,highcd,might,6,114,testing,5,1,5,5,1,1.0
suanda,highcd,might,6,114,testing,6,1,6,6,1,1.0
suanda,highcd,might,6,114,testing,7,1,7,1,0,1.0
suanda,highcd,might,6,114,testing,8,1,8,8,1,1.0
suanda,highcd,might,7,113,learning,1,1,3,3,1,
suanda,highcd,might,7,113,learning,1,1,1,1,1,
suanda,highcd,might,7,113,learning,2,1,5,5,1,
suanda,highcd,might,7,113,learning,2,1,6,6,1,
suanda,highcd,might,7,113,learning,3,1,2,2,1,
suanda,highcd,might,7,113,learning,3,1,4,4,1,
suanda,highcd,might,7,113,learning,4,1,8,7,0,
suanda,highcd,might,7,113,learning,4,1,7,8,0,
suanda,highcd,might,7,113,learning,5,2,1,1,1,1.0
suanda,highcd,might,7,113,learning,5,2,5,5,1,1.0
suanda,highcd,might,7,113,learning,6,2,3,3,1,1.0
suanda,highcd,might,7,113,learning,6,2,7,3,0,0.0
suanda,highcd,might,7,113,learning,7,2,2,2,1,1.0
suanda,highcd,might,7,113,learning,7,2,6,6,1,1.0
suanda,highcd,might,7,113,learning,8,2,8,8,1,0.0
suanda,highcd,might,7,113,learning,8,2,4,4,1,1.0
suanda,highcd,might,7,113,learning,9,3,2,2,1,1.0
suanda,highcd,might,7,113,learning,9,3,1,1,1,1.0
suanda,highcd,might,7,113,learning,10,3,8,8,1,1.0
suanda,highcd,might,7,113,learning,10,3,5,5,1,1.0
suanda,highcd,might,7,113,learning,11,3,4,4,1,1.0
suanda,highcd,might,7,113,learning,11,3,3,3,1,1.0
suanda,highcd,might,7,113,learning,12,3,6,6,1,1.0
suanda,highcd,might,7,113,learning,12,3,7,7,1,0.0
suanda,highcd,might,7,113,learning,13,4,2,2,1,1.0
suanda,highcd,might,7,113,learning,13,4,3,3,1,1.0
suanda,highcd,might,7,113,learning,14,4,1,1,1,1.0
suanda,highcd,might,7,113,learning,14,4,4,4,1,1.0
suanda,highcd,might,7,113,learning,15,4,8,8,1,1.0
suanda,highcd,might,7,113,learning,15,4,6,6,1,1.0
suanda,highcd,might,7,113,learning,16,4,7,7,1,1.0
suanda,highcd,might,7,113,learning,16,4,5,5,1,1.0
suanda,highcd,might,7,113,testing,1,1,1,1,1,1.0
suanda,highcd,might,7,113,testing,2,1,2,2,1,1.0
suanda,highcd,might,7,113,testing,3,1,3,3,1,1.0
suanda,highcd,might,7,113,testing,4,1,4,4,1,1.0
suanda,highcd,might,7,113,testing,5,1,5,5,1,1.0
suanda,highcd,might,7,113,testing,6,1,6,6,1,1.0
suanda,highcd,might,7,113,testing,7,1,7,7,1,1.0
suanda,highcd,might,7,113,testing,8,1,8,8,1,1.0
suanda,highcd,might,8,112,learning,1,1,3,3,1,
suanda,highcd,might,8,112,learning,1,1,1,1,1,
suanda,highcd,might,8,112,learning,2,1,5,6,0,
suanda,highcd,might,8,112,learning,2,1,6,5,0,
suanda,highcd,might,8,112,learning,3,1,2,2,1,
suanda,highcd,might,8,112,learning,3,1,4,4,1,
suanda,highcd,might,8,112,learning,4,1,8,7,0,
suanda,highcd,might,8,112,learning,4,1,7,8,0,
suanda,highcd,might,8,112,learning,5,2,1,1,1,1.0
suanda,highcd,might,8,112,learning,5,2,5,5,1,0.0
suanda,highcd,might,8,112,learning,6,2,3,3,1,1.0
suanda,highcd,might,8,112,learning,6,2,7,3,0,0.0
suanda,highcd,might,8,112,learning,7,2,2,2,1,1.0
suanda,highcd,might,8,112,learning,7,2,6,2,0,0.0
suanda,highcd,might,8,112,learning,8,2,8,4,0,0.0
suanda,highcd,might,8,112,learning,8,2,4,4,1,1.0
suanda,highcd,might,8,112,learning,9,3,2,2,1,1.0
suanda,highcd,might,8,112,learning,9,3,1,1,1,1.0
suanda,highcd,might,8,112,learning,10,3,8,5,0,0.0
suanda,highcd,might,8,112,learning,10,3,5,8,0,1.0
suanda,highcd,might,8,112,learning,11,3,4,4,1,1.0
suanda,highcd,might,8,112,learning,11,3,3,3,1,1.0
suanda,highcd,might,8,112,learning,12,3,6,7,0,0.0
suanda,highcd,might,8,112,learning,12,3,7,6,0,0.0
suanda,highcd,might,8,112,learning,13,4,2,2,1,1.0
suanda,highcd,might,8,112,learning,13,4,3,3,1,1.0
suanda,highcd,might,8,112,learning,14,4,1,1,1,1.0
suanda,highcd,might,8,112,learning,14,4,4,4,1,1.0
suanda,highcd,might,8,112,learning,15,4,8,8,1,0.0
suanda,highcd,might,8,112,learning,15,4,6,8,0,0.0
suanda,highcd,might,8,112,learning,16,4,7,7,1,0.0
suanda,highcd,might,8,112,learning,16,4,5,5,1,0.0
suanda,highcd,might,8,112,testing,1,1,1,1,1,1.0
suanda,highcd,might,8,112,testing,2,1,2,2,1,1.0
suanda,highcd,might,8,112,testing,3,1,3,3,1,1.0
suanda,highcd,might,8,112,testing,4,1,4,4,1,1.0
suanda,highcd,might,8,112,testing,5,1,5,5,1,1.0
suanda,highcd,might,8,112,testing,6,1,6,1,0,0.0
suanda,highcd,might,8,112,testing,7,1,7,7,1,1.0
suanda,highcd,might,8,112,testing,8,1,8,8,1,1.0
suanda,highcd,might,7,111,learning,1,1,3,3,1,
suanda,highcd,might,7,111,learning,1,1,1,1,1,
suanda,highcd,might,7,111,learning,2,1,5,6,0,
suanda,highcd,might,7,111,learning,2,1,6,5,0,
suanda,highcd,might,7,111,learning,3,1,2,4,0,
suanda,highcd,might,7,111,learning,3,1,4,2,0,
suanda,highcd,might,7,111,learning,4,1,8,7,0,
suanda,highcd,might,7,111,learning,4,1,7,8,0,
suanda,highcd,might,7,111,learning,5,2,1,1,1,1.0
suanda,highcd,might,7,111,learning,5,2,5,1,0,0.0
suanda,highcd,might,7,111,learning,6,2,3,3,1,1.0
suanda,highcd,might,7,111,learning,6,2,7,3,0,0.0
suanda,highcd,might,7,111,learning,7,2,2,6,0,0.0
suanda,highcd,might,7,111,learning,7,2,6,6,1,0.0
suanda,highcd,might,7,111,learning,8,2,8,4,0,0.0
suanda,highcd,might,7,111,learning,8,2,4,8,0,0.0
suanda,highcd,might,7,111,learning,9,3,2,2,1,0.0
suanda,highcd,might,7,111,learning,9,3,1,1,1,1.0
suanda,highcd,might,7,111,learning,10,3,8,5,0,0.0
suanda,highcd,might,7,111,learning,10,3,5,5,1,0.0
suanda,highcd,might,7,111,learning,11,3,4,3,0,0.0
suanda,highcd,might,7,111,learning,11,3,3,3,1,1.0
suanda,highcd,might,7,111,learning,12,3,6,6,1,1.0
suanda,highcd,might,7,111,learning,12,3,7,7,1,0.0
suanda,highcd,might,7,111,learning,13,4,2,2,1,1.0
suanda,highcd,might,7,111,learning,13,4,3,3,1,1.0
suanda,highcd,might,7,111,learning,14,4,1,1,1,1.0
suanda,highcd,might,7,111,learning,14,4,4,4,1,0.0
suanda,highcd,might,7,111,learning,15,4,8,8,1,0.0
suanda,highcd,might,7,111,learning,15,4,6,6,1,1.0
suanda,highcd,might,7,111,learning,16,4,7,7,1,1.0
suanda,highcd,might,7,111,learning,16,4,5,5,1,1.0
suanda,highcd,might,7,111,testing,1,1,1,1,1,1.0
suanda,highcd,might,7,111,testing,2,1,2,2,1,1.0
suanda,highcd,might,7,111,testing,3,1,3,3,1,1.0
suanda,highcd,might,7,111,testing,4,1,4,4,1,1.0
suanda,highcd,might,7,111,testing,5,1,5,5,1,1.0
suanda,highcd,might,7,111,testing,6,1,6,6,1,1.0
suanda,highcd,might,7,111,testing,7,1,7,7,1,1.0
suanda,highcd,might,7,111,testing,8,1,8,2,0,1.0
suanda,highcd,might,8,110,learning,1,1,3,3,1,
suanda,highcd,might,8,110,learning,1,1,1,1,1,
suanda,highcd,might,8,110,learning,2,1,5,6,0,
suanda,highcd,might,8,110,learning,2,1,6,5,0,
suanda,highcd,might,8,110,learning,3,1,2,2,1,
suanda,highcd,might,8,110,learning,3,1,4,4,1,
suanda,highcd,might,8,110,learning,4,1,8,8,1,
suanda,highcd,might,8,110,learning,4,1,7,7,1,
suanda,highcd,might,8,110,learning,5,2,1,1,1,1.0
suanda,highcd,might,8,110,learning,5,2,5,1,0,0.0
suanda,highcd,might,8,110,learning,6,2,3,3,1,1.0
suanda,highcd,might,8,110,learning,6,2,7,7,1,1.0
suanda,highcd,might,8,110,learning,7,2,2,2,1,1.0
suanda,highcd,might,8,110,learning,7,2,6,6,1,0.0
suanda,highcd,might,8,110,learning,8,2,8,8,1,1.0
suanda,highcd,might,8,110,learning,8,2,4,4,1,1.0
suanda,highcd,might,8,110,learning,9,3,2,2,1,1.0
suanda,highcd,might,8,110,learning,9,3,1,1,1,1.0
suanda,highcd,might,8,110,learning,10,3,8,8,1,1.0
suanda,highcd,might,8,110,learning,10,3,5,5,1,0.0
suanda,highcd,might,8,110,learning,11,3,4,4,1,1.0
suanda,highcd,might,8,110,learning,11,3,3,3,1,1.0
suanda,highcd,might,8,110,learning,12,3,6,7,0,1.0
suanda,highcd,might,8,110,learning,12,3,7,7,1,1.0
suanda,highcd,might,8,110,learning,13,4,2,2,1,1.0
suanda,highcd,might,8,110,learning,13,4,3,3,1,1.0
suanda,highcd,might,8,110,learning,14,4,1,1,1,1.0
suanda,highcd,might,8,110,learning,14,4,4,4,1,1.0
suanda,highcd,might,8,110,learning,15,4,8,8,1,1.0
suanda,highcd,might,8,110,learning,15,4,6,8,0,0.0
suanda,highcd,might,8,110,learning,16,4,7,7,1,1.0
suanda,highcd,might,8,110,learning,16,4,5,7,0,1.0
suanda,highcd,might,8,110,testing,1,1,1,1,1,1.0
suanda,highcd,might,8,110,testing,2,1,2,2,1,1.0
suanda,highcd,might,8,110,testing,3,1,3,3,1,1.0
suanda,highcd,might,8,110,testing,4,1,4,4,1,1.0
suanda,highcd,might,8,110,testing,5,1,5,5,1,0.0
suanda,highcd,might,8,110,testing,6,1,6,6,1,0.0
suanda,highcd,might,8,110,testing,7,1,7,7,1,1.0
suanda,highcd,might,8,110,testing,8,1,8,8,1,1.0
suanda,highcd,might,7,109,learning,1,1,3,1,0,
suanda,highcd,might,7,109,learning,1,1,1,3,0,
suanda,highcd,might,7,109,learning,2,1,5,5,1,
suanda,highcd,might,7,109,learning,2,1,6,6,1,
suanda,highcd,might,7,109,learning,3,1,2,4,0,
suanda,highcd,might,7,109,learning,3,1,4,2,0,
suanda,highcd,might,7,109,learning,4,1,8,8,1,
suanda,highcd,might,7,109,learning,4,1,7,7,1,
suanda,highcd,might,7,109,learning,5,2,1,5,0,0.0
suanda,highcd,might,7,109,learning,5,2,5,1,0,1.0
