experiment,condition,model,learning_space_size,subject,phase,trial_index,exposure,word,selection,accuracy,previous_correct
expt1_2,recall,might,8,300,learning,1,1,A,a2,0.0,
expt1_2,recall,might,8,300,learning,2,1,B,b2,0.0,
expt1_2,recall,might,8,300,learning,3,1,R1,r1,1.0,
expt1_2,recall,might,8,300,learning,4,1,W1,w1,1.0,
expt1_2,recall,might,8,300,learning,5,2,R1,,,1.0
expt1_2,recall,might,8,300,learning,6,1,R2,r2,1.0,
expt1_2,recall,might,8,300,learning,7,1,W2,w2,1.0,
expt1_2,recall,might,8,300,learning,8,2,R2,,,1.0
expt1_2,recall,might,8,300,learning,9,1,R3,r3,1.0,
expt1_2,recall,might,8,300,learning,10,1,W3,w3,1.0,
expt1_2,recall,might,8,300,learning,11,2,R3,,,1.0
expt1_2,recall,might,8,300,learning,12,1,R4,r4,1.0,
expt1_2,recall,might,8,300,learning,13,1,W4,w4,1.0,
expt1_2,recall,might,8,300,learning,14,2,R4,,,1.0
expt1_2,recall,might,8,300,learning,15,1,C,c2,0.0,
expt1_2,recall,might,8,300,learning,16,1,D,d2,0.0,
expt1_2,recall,might,8,300,learning,17,1,E,e2,0.0,
expt1_2,recall,might,8,300,learning,18,3,R1,,,
expt1_2,recall,might,8,300,learning,19,1,F,f2,0.0,
expt1_2,recall,might,8,300,learning,20,3,R2,,,
expt1_2,recall,might,8,300,learning,21,2,A,a,1.0,0.0
expt1_2,recall,might,8,300,learning,22,2,B,d4,0.0,0.0
expt1_2,recall,might,8,300,learning,23,2,C,r42,0.0,0.0
expt1_2,recall,might,8,300,learning,24,3,R3,,,
expt1_2,recall,might,8,300,learning,25,2,D,e3,0.0,0.0
expt1_2,recall,might,8,300,learning,26,3,R4,,,
expt1_2,recall,might,8,300,learning,27,2,E,e,1.0,0.0
expt1_2,recall,might,8,300,learning,28,2,F,w13,0.0,0.0
expt1_2,recall,might,8,300,testing,1,1,R1,r4,0.0,
expt1_2,recall,might,8,300,testing,2,1,R2,r23,0.0,
expt1_2,recall,might,8,300,testing,3,1,R3,r3,1.0,
expt1_2,recall,might,8,300,testing,4,1,R4,r4,1.0,
expt1_2,recall,might,8,300,testing,5,1,W1,w14,0.0,1.0
expt1_2,recall,might,8,300,testing,6,1,W2,e4,0.0,1.0
expt1_2,recall,might,8,300,testing,7,1,W3,w3,1.0,1.0
expt1_2,recall,might,8,300,testing,8,1,W4,w4,1.0,1.0
expt1_2,recall,might,8,300,testing,9,1,A,a4,0.0,1.0
expt1_2,recall,might,8,300,testing,10,1,B,d4,0.0,0.0
expt1_2,recall,might,8,300,testing,11,1,C,r42,0.0,0.0
expt1_2,recall,might,8,300,testing,12,1,D,e3,0.0,0.0
expt1_2,recall,might,8,300,testing,13,1,E,e2,0.0,1.0
expt1_2,recall,might,8,300,testing,14,1,F,w13,0.0,0.0
expt1_2,recall,might,7,299,learning,1,1,A,a2,0.0,
expt1_2,recall,might,7,299,learning,2,1,B,b2,0.0,
expt1_2,recall,might,7,299,learning,3,1,R1,r1,1.0,
expt1_2,recall,might,7,299,learning,4,1,W1,w1,1.0,
expt1_2,recall,might,7,299,learning,5,2,R1,,,1.0
expt1_2,recall,might,7,299,learning,6,1,R2,r2,1.0,
expt1_2,recall,might,7,299,learning,7,1,W2,w2,1.0,
expt1_2,recall,might,7,299,learning,8,2,R2,,,1.0
expt1_2,recall,might,7,299,learning,9,1,R3,r3,1.0,
expt1_2,recall,might,7,299,learning,10,1,W3,w3,1.0,
expt1_2,recall,might,7,299,learning,11,2,R3,,,1.0
expt1_2,recall,might,7,299,learning,12,1,R4,r4,1.0,
expt1_2,recall,might,7,299,learning,13,1,W4,w4,1.0,
expt1_2,recall,might,7,299,learning,14,2,R4,,,1.0
expt1_2,recall,might,7,299,learning,15,1,C,c2,0.0,
expt1_2,recall,might,7,299,learning,16,1,D,d2,0.0,
expt1_2,recall,might,7,299,learning,17,1,E,e2,0.0,
expt1_2,recall,might,7,299,learning,18,3,R1,,,
expt1_2,recall,might,7,299,learning,19,1,F,f2,0.0,
expt1_2,recall,might,7,299,learning,20,3,R2,,,
expt1_2,recall,might,7,299,learning,21,2,A,c3,0.0,0.0
expt1_2,recall,might,7,299,learning,22,2,B,w32,0.0,0.0
expt1_2,recall,might,7,299,learning,23,2,C,r42,0.0,0.0
expt1_2,recall,might,7,299,learning,24,3,R3,,,
expt1_2,recall,might,7,299,learning,25,2,D,d,1.0,0.0
expt1_2,recall,might,7,299,learning,26,3,R4,,,
expt1_2,recall,might,7,299,learning,27,2,E,c4,0.0,0.0
expt1_2,recall,might,7,299,learning,28,2,F,w13,0.0,0.0
expt1_2,recall,might,7,299,testing,1,1,R1,r1,1.0,
expt1_2,recall,might,7,299,testing,2,1,R2,r2,1.0,
expt1_2,recall,might,7,299,testing,3,1,R3,r34,0.0,
expt1_2,recall,might,7,299,testing,4,1,R4,r4,1.0,
expt1_2,recall,might,7,299,testing,5,1,W1,r13,0.0,1.0
expt1_2,recall,might,7,299,testing,6,1,W2,d4,0.0,1.0
expt1_2,recall,might,7,299,testing,7,1,W3,b3,0.0,1.0
expt1_2,recall,might,7,299,testing,8,1,W4,w42,0.0,1.0
expt1_2,recall,might,7,299,testing,9,1,A,a4,0.0,0.0
expt1_2,recall,might,7,299,testing,10,1,B,b,1.0,0.0
expt1_2,recall,might,7,299,testing,11,1,C,r42,0.0,0.0
expt1_2,recall,might,7,299,testing,12,1,D,d,1.0,1.0
expt1_2,recall,might,7,299,testing,13,1,E,c4,0.0,0.0
expt1_2,recall,might,7,299,testing,14,1,F,w13,0.0,0.0
expt1_2,recall,might,6,298,learning,1,1,A,a2,0.0,
expt1_2,recall,might,6,298,learning,2,1,B,b2,0.0,
expt1_2,recall,might,6,298,learning,3,1,R1,r1,1.0,
expt1_2,recall,might,6,298,learning,4,1,W1,w1,1.0,
expt1_2,recall,might,6,298,learning,5,2,R1,,,1.0
expt1_2,recall,might,6,298,learning,6,1,R2,r2,1.0,
expt1_2,recall,might,6,298,learning,7,1,W2,w2,1.0,
expt1_2,recall,might,6,298,learning,8,2,R2,,,1.0
expt1_2,recall,might,6,298,learning,9,1,R3,r3,1.0,
expt1_2,recall,might,6,298,learning,10,1,W3,w3,1.0,
expt1_2,recall,might,6,298,learning,11,2,R3,,,1.0
expt1_2,recall,might,6,298,learning,12,1,R4,r4,1.0,
expt1_2,recall,might,6,298,learning,13,1,W4,w4,1.0,
expt1_2,recall,might,6,298,learning,14,2,R4,,,1.0
expt1_2,recall,might,6,298,learning,15,1,C,c2,0.0,
expt1_2,recall,might,6,298,learning,16,1,D,d2,0.0,
expt1_2,recall,might,6,298,learning,17,1,E,e2,0.0,
expt1_2,recall,might,6,298,learning,18,3,R1,,,
expt1_2,recall,might,6,298,learning,19,1,F,f2,0.0,
expt1_2,recall,might,6,298,learning,20,3,R2,,,
expt1_2,recall,might,6,298,learning,21,2,A,d3,0.0,0.0
expt1_2,recall,might,6,298,learning,22,2,B,e3,0.0,0.0
expt1_2,recall,might,6,298,learning,23,2,C,f4,0.0,0.0
expt1_2,recall,might,6,298,learning,24,3,R3,,,
expt1_2,recall,might,6,298,learning,25,2,D,d,1.0,0.0
expt1_2,recall,might,6,298,learning,26,3,R4,,,
expt1_2,recall,might,6,298,learning,27,2,E,r23,0.0,0.0
expt1_2,recall,might,6,298,learning,28,2,F,f,1.0,0.0
expt1_2,recall,might,6,298,testing,1,1,R1,r1,1.0,
expt1_2,recall,might,6,298,testing,2,1,R2,r2,1.0,
expt1_2,recall,might,6,298,testing,3,1,R3,r32,0.0,
expt1_2,recall,might,6,298,testing,4,1,R4,r4,1.0,
expt1_2,recall,might,6,298,testing,5,1,W1,w34,0.0,1.0
expt1_2,recall,might,6,298,testing,6,1,W2,e4,0.0,1.0
expt1_2,recall,might,6,298,testing,7,1,W3,w3,1.0,1.0
expt1_2,recall,might,6,298,testing,8,1,W4,w42,0.0,1.0
expt1_2,recall,might,6,298,testing,9,1,A,f2,0.0,0.0
expt1_2,recall,might,6,298,testing,10,1,B,b2,0.0,0.0
expt1_2,recall,might,6,298,testing,11,1,C,c,1.0,0.0
expt1_2,recall,might,6,298,testing,12,1,D,w12,0.0,1.0
expt1_2,recall,might,6,298,testing,13,1,E,r23,0.0,0.0
expt1_2,recall,might,6,298,testing,14,1,F,f2,0.0,1.0
expt1_2,recall,might,7,297,learning,1,1,A,a2,0.0,
expt1_2,recall,might,7,297,learning,2,1,B,b2,0.0,
expt1_2,recall,might,7,297,learning,3,1,R1,r1,1.0,
expt1_2,recall,might,7,297,learning,4,1,W1,w1,1.0,
expt1_2,recall,might,7,297,learning,5,2,R1,,,1.0
expt1_2,recall,might,7,297,learning,6,1,R2,r2,1.0,
expt1_2,recall,might,7,297,learning,7,1,W2,w2,1.0,
expt1_2,recall,might,7,297,learning,8,2,R2,,,1.0
expt1_2,recall,might,7,297,learning,9,1,R3,r3,1.0,
expt1_2,recall,might,7,297,learning,10,1,W3,w3,1.0,
expt1_2,recall,might,7,297,learning,11,2,R3,,,1.0
expt1_2,recall,might,7,297,learning,12,1,R4,r4,1.0,
expt1_2,recall,might,7,297,learning,13,1,W4,w4,1.0,
expt1_2,recall,might,7,297,learning,14,2,R4,,,1.0
expt1_2,recall,might,7,297,learning,15,1,C,c2,0.0,
expt1_2,recall,might,7,297,learning,16,1,D,d2,0.0,
expt1_2,recall,might,7,297,learning,17,1,E,e2,0.0,
expt1_2,recall,might,7,297,learning,18,3,R1,,,
expt1_2,recall,might,7,297,learning,19,1,F,f2,0.0,
expt1_2,recall,might,7,297,learning,20,3,R2,,,
expt1_2,recall,might,7,297,learning,21,2,A,c3,0.0,0.0
expt1_2,recall,might,7,297,learning,22,2,B,d4,0.0,0.0
expt1_2,recall,might,7,297,learning,23,2,C,c,1.0,0.0
expt1_2,recall,might,7,297,learning,24,3,R3,,,
expt1_2,recall,might,7,297,learning,25,2,D,e3,0.0,0.0
expt1_2,recall,might,7,297,learning,26,3,R4,,,
expt1_2,recall,might,7,297,learning,27,2,E,c4,0.0,0.0
expt1_2,recall,might,7,297,learning,28,2,F,f,1.0,0.0
expt1_2,recall,might,7,297,testing,1,1,R1,r12,0.0,
expt1_2,recall,might,7,297,testing,2,1,R2,r24,0.0,
expt1_2,recall,might,7,297,testing,3,1,R3,r3,1.0,
expt1_2,recall,might,7,297,testing,4,1,R4,a,0.0,
expt1_2,recall,might,7,297,testing,5,1,W1,w42,0.0,1.0
expt1_2,recall,might,7,297,testing,6,1,W2,w24,0.0,1.0
expt1_2,recall,might,7,297,testing,7,1,W3,w3,1.0,1.0
expt1_2,recall,might,7,297,testing,8,1,W4,w42,0.0,1.0
expt1_2,recall,might,7,297,testing,9,1,A,d3,0.0,0.0
expt1_2,recall,might,7,297,testing,10,1,B,d4,0.0,0.0
expt1_2,recall,might,7,297,testing,11,1,C,r12,0.0,1.0
expt1_2,recall,might,7,297,testing,12,1,D,e3,0.0,0.0
expt1_2,recall,might,7,297,testing,13,1,E,c4,0.0,0.0
expt1_2,recall,might,7,297,testing,14,1,F,f2,0.0,1.0
expt1_2,recall,might,7,296,learning,1,1,A,a2,0.0,
expt1_2,recall,might,7,296,learning,2,1,B,b2,0.0,
expt1_2,recall,might,7,296,learning,3,1,R1,r1,1.0,
expt1_2,recall,might,7,296,learning,4,1,W1,w1,1.0,
expt1_2,recall,might,7,296,learning,5,2,R1,,,1.0
expt1_2,recall,might,7,296,learning,6,1,R2,r2,1.0,
expt1_2,recall,might,7,296,learning,7,1,W2,w2,1.0,
expt1_2,recall,might,7,296,learning,8,2,R2,,,1.0
expt1_2,recall,might,7,296,learning,9,1,R3,r3,1.0,
expt1_2,recall,might,7,296,learning,10,1,W3,w3,1.0,
expt1_2,recall,might,7,296,learning,11,2,R3,,,1.0
expt1_2,recall,might,7,296,learning,12,1,R4,r4,1.0,
expt1_2,recall,might,7,296,learning,13,1,W4,w4,1.0,
expt1_2,recall,might,7,296,learning,14,2,R4,,,1.0
expt1_2,recall,might,7,296,learning,15,1,C,c2,0.0,
expt1_2,recall,might,7,296,learning,16,1,D,d2,0.0,
expt1_2,recall,might,7,296,learning,17,1,E,e2,0.0,
expt1_2,recall,might,7,296,learning,18,3,R1,,,
expt1_2,recall,might,7,296,learning,19,1,F,f2,0.0,
expt1_2,recall,might,7,296,learning,20,3,R2,,,
expt1_2,recall,might,7,296,learning,21,2,A,d3,0.0,0.0
expt1_2,recall,might,7,296,learning,22,2,B,e3,0.0,0.0
expt1_2,recall,might,7,296,learning,23,2,C,f4,0.0,0.0
expt1_2,recall,might,7,296,learning,24,3,R3,,,
expt1_2,recall,might,7,296,learning,25,2,D,r13,0.0,0.0
expt1_2,recall,might,7,296,learning,26,3,R4,,,
expt1_2,recall,might,7,296,learning,27,2,E,c4,0.0,0.0
expt1_2,recall,might,7,296,learning,28,2,F,w13,0.0,0.0
expt1_2,recall,might,7,296,testing,1,1,R1,r1,1.0,
expt1_2,recall,might,7,296,testing,2,1,R2,r22,0.0,
expt1_2,recall,might,7,296,testing,3,1,R3,w42,0.0,
expt1_2,recall,might,7,296,testing,4,1,R4,r4,1.0,
expt1_2,recall,might,7,296,testing,5,1,W1,r13,0.0,1.0
expt1_2,recall,might,7,296,testing,6,1,W2,e4,0.0,1.0
expt1_2,recall,might,7,296,testing,7,1,W3,w34,0.0,1.0
expt1_2,recall,might,7,296,testing,8,1,W4,a3,0.0,1.0
expt1_2,recall,might,7,296,testing,9,1,A,b3,0.0,0.0
expt1_2,recall,might,7,296,testing,10,1,B,b3,0.0,0.0
expt1_2,recall,might,7,296,testing,11,1,C,c2,0.0,0.0
expt1_2,recall,might,7,296,testing,12,1,D,r13,0.0,0.0
expt1_2,recall,might,7,296,testing,13,1,E,c4,0.0,0.0
expt1_2,recall,might,7,296,testing,14,1,F,w13,0.0,0.0
expt1_2,recall,might,6,295,learning,1,1,A,a2,0.0,
expt1_2,recall,might,6,295,learning,2,1,B,b2,0.0,
expt1_2,recall,might,6,295,learning,3,1,R1,r1,1.0,
expt1_2,recall,might,6,295,learning,4,1,W1,w1,1.0,
expt1_2,recall,might,6,295,learning,5,2,R1,,,1.0
expt1_2,recall,might,6,295,learning,6,1,R2,r2,1.0,
expt1_2,recall,might,6,295,learning,7,1,W2,w2,1.0,
expt1_2,recall,might,6,295,learning,8,2,R2,,,1.0
expt1_2,recall,might,6,295,learning,9,1,R3,r3,1.0,
expt1_2,recall,might,6,295,learning,10,1,W3,w3,1.0,
expt1_2,recall,might,6,295,learning,11,2,R3,,,1.0
expt1_2,recall,might,6,295,learning,12,1,R4,r4,1.0,
expt1_2,recall,might,6,295,learning,13,1,W4,w4,1.0,
expt1_2,recall,might,6,295,learning,14,2,R4,,,1.0
expt1_2,recall,might,6,295,learning,15,1,C,c2,0.0,
expt1_2,recall,might,6,295,learning,16,1,D,d2,0.0,
expt1_2,recall,might,6,295,learning,17,1,E,e2,0.0,
expt1_2,recall,might,6,295,learning,18,3,R1,,,
expt1_2,recall,might,6,295,learning,19,1,F,f2,0.0,
expt1_2,recall,might,6,295,learning,20,3,R2,,,
expt1_2,recall,might,6,295,learning,21,2,A,a,1.0,0.0
expt1_2,recall,might,6,295,learning,22,2,B,b,1.0,0.0
expt1_2,recall,might,6,295,learning,23,2,C,c,1.0,0.0
expt1_2,recall,might,6,295,learning,24,3,R3,,,
expt1_2,recall,might,6,295,learning,25,2,D,d,1.0,0.0
expt1_2,recall,might,6,295,learning,26,3,R4,,,
expt1_2,recall,might,6,295,learning,27,2,E,c4,0.0,0.0
expt1_2,recall,might,6,295,learning,28,2,F,r43,0.0,0.0
expt1_2,recall,might,6,295,testing,1,1,R1,r12,0.0,
expt1_2,recall,might,6,295,testing,2,1,R2,r24,0.0,
expt1_2,recall,might,6,295,testing,3,1,R3,w42,0.0,
expt1_2,recall,might,6,295,testing,4,1,R4,r4,1.0,
expt1_2,recall,might,6,295,testing,5,1,W1,w1,1.0,1.0
expt1_2,recall,might,6,295,testing,6,1,W2,w22,0.0,1.0
expt1_2,recall,might,6,295,testing,7,1,W3,b3,0.0,1.0
expt1_2,recall,might,6,295,testing,8,1,W4,w13,0.0,1.0
expt1_2,recall,might,6,295,testing,9,1,A,a,1.0,1.0
expt1_2,recall,might,6,295,testing,10,1,B,b,1.0,1.0
expt1_2,recall,might,6,295,testing,11,1,C,r12,0.0,1.0
expt1_2,recall,might,6,295,testing,12,1,D,c,0.0,1.0
expt1_2,recall,might,6,295,testing,13,1,E,c4,0.0,0.0
expt1_2,recall,might,6,295,testing,14,1,F,r43,0.0,0.0
expt1_2,recall,might,6,294,learning,1,1,A,a2,0.0,
expt1_2,recall,might,6,294,learning,2,1,B,b2,0.0,
expt1_2,recall,might,6,294,learning,3,1,R1,r1,1.0,
expt1_2,recall,might,6,294,learning,4,1,W1,w1,1.0,
expt1_2,recall,might,6,294,learning,5,2,R1,,,1.0
expt1_2,recall,might,6,294,learning,6,1,R2,r2,1.0,
expt1_2,recall,might,6,294,learning,7,1,W2,w2,1.0,
expt1_2,recall,might,6,294,learning,8,2,R2,,,1.0
expt1_2,recall,might,6,294,learning,9,1,R3,r3,1.0,
expt1_2,recall,might,6,294,learning,10,1,W3,w3,1.0,
expt1_2,recall,might,6,294,learning,11,2,R3,,,1.0
expt1_2,recall,might,6,294,learning,12,1,R4,r4,1.0,
expt1_2,recall,might,6,294,learning,13,1,W4,w4,1.0,
expt1_2,recall,might,6,294,learning,14,2,R4,,,1.0
expt1_2,recall,might,6,294,learning,15,1,C,c2,0.0,
expt1_2,recall,might,6,294,learning,16,1,D,d2,0.0,
expt1_2,recall,might,6,294,learning,17,1,E,e2,0.0,
expt1_2,recall,might,6,294,learning,18,3,R1,,,
expt1_2,recall,might,6,294,learning,19,1,F,f2,0.0,
expt1_2,recall,might,6,294,learning,20,3,R2,,,
expt1_2,recall,might,6,294,learning,21,2,A,c3,0.0,0.0
expt1_2,recall,might,6,294,learning,22,2,B,b,1.0,0.0
expt1_2,recall,might,6,294,learning,23,2,C,c,1.0,0.0
expt1_2,recall,might,6,294,learning,24,3,R3,,,
expt1_2,recall,might,6,294,learning,25,2,D,e3,0.0,0.0
expt1_2,recall,might,6,294,learning,26,3,R4,,,
expt1_2,recall,might,6,294,learning,27,2,E,c4,0.0,0.0
expt1_2,recall,might,6,294,learning,28,2,F,r43,0.0,0.0
expt1_2,recall,might,6,294,testing,1,1,R1,r1,1.0,
expt1_2,recall,might,6,294,testing,2,1,R2,r24,0.0,
expt1_2,recall,might,6,294,testing,3,1,R3,r3,1.0,
expt1_2,recall,might,6,294,testing,4,1,R4,r44,0.0,
expt1_2,recall,might,6,294,testing,5,1,W1,r13,0.0,1.0
expt1_2,recall,might,6,294,testing,6,1,W2,w24,0.0,1.0
expt1_2,recall,might,6,294,testing,7,1,W3,w3,1.0,1.0
expt1_2,recall,might,6,294,testing,8,1,W4,w13,0.0,1.0
expt1_2,recall,might,6,294,testing,9,1,A,b3,0.0,0.0
expt1_2,recall,might,6,294,testing,10,1,B,b,1.0,1.0
expt1_2,recall,might,6,294,testing,11,1,C,c3,0.0,1.0
expt1_2,recall,might,6,294,testing,12,1,D,e3,0.0,0.0
expt1_2,recall,might,6,294,testing,13,1,E,e2,0.0,0.0
expt1_2,recall,might,6,294,testing,14,1,F,r43,0.0,0.0
expt1_2,recall,might,7,293,learning,1,1,A,a2,0.0,
expt1_2,recall,might,7,293,learning,2,1,B,b2,0.0,
expt1_2,recall,might,7,293,learning,3,1,R1,r1,1.0,
expt1_2,recall,might,7,293,learning,4,1,W1,w1,1.0,
expt1_2,recall,might,7,293,learning,5,2,R1,,,1.0
expt1_2,recall,might,7,293,learning,6,1,R2,r2,1.0,
expt1_2,recall,might,7,293,learning,7,1,W2,w2,1.0,
expt1_2,recall,might,7,293,learning,8,2,R2,,,1.0
expt1_2,recall,might,7,293,learning,9,1,R3,r3,1.0,
expt1_2,recall,might,7,293,learning,10,1,W3,w3,1.0,
expt1_2,recall,might,7,293,learning,11,2,R3,,,1.0
expt1_2,recall,might,7,293,learning,12,1,R4,r4,1.0,
expt1_2,recall,might,7,293,learning,13,1,W4,w4,1.0,
expt1_2,recall,might,7,293,learning,14,2,R4,,,1.0
expt1_2,recall,might,7,293,learning,15,1,C,c2,0.0,
expt1_2,recall,might,7,293,learning,16,1,D,d2,0.0,
expt1_2,recall,might,7,293,learning,17,1,E,e2,0.0,
expt1_2,recall,might,7,293,learning,18,3,R1,,,
expt1_2,recall,might,7,293,learning,19,1,F,f2,0.0,
expt1_2,recall,might,7,293,learning,20,3,R2,,,
expt1_2,recall,might,7,293,learning,21,2,A,b3,0.0,0.0
expt1_2,recall,might,7,293,learning,22,2,B,d4,0.0,0.0
expt1_2,recall,might,7,293,learning,23,2,C,r42,0.0,0.0
expt1_2,recall,might,7,293,learning,24,3,R3,,,
expt1_2,recall,might,7,293,learning,25,2,D,e3,0.0,0.0
expt1_2,recall,might,7,293,learning,26,3,R4,,,
expt1_2,recall,might,7,293,learning,27,2,E,r23,0.0,0.0
expt1_2,recall,might,7,293,learning,28,2,F,r43,0.0,0.0
expt1_2,recall,might,7,293,testing,1,1,R1,r1,1.0,
expt1_2,recall,might,7,293,testing,2,1,R2,r2,1.0,
expt1_2,recall,might,7,293,testing,3,1,R3,r14,0.0,
expt1_2,recall,might,7,293,testing,4,1,R4,a,0.0,
expt1_2,recall,might,7,293,testing,5,1,W1,w1,1.0,1.0
expt1_2,recall,might,7,293,testing,6,1,W2,b,0.0,1.0
expt1_2,recall,might,7,293,testing,7,1,W3,b3,0.0,1.0
expt1_2,recall,might,7,293,testing,8,1,W4,w4,1.0,1.0
expt1_2,recall,might,7,293,testing,9,1,A,a,1.0,0.0
expt1_2,recall,might,7,293,testing,10,1,B,b2,0.0,0.0
expt1_2,recall,might,7,293,testing,11,1,C,r42,0.0,0.0
expt1_2,recall,might,7,293,testing,12,1,D,e3,0.0,0.0
expt1_2,recall,might,7,293,testing,13,1,E,e2,0.0,0.0
expt1_2,recall,might,7,293,testing,14,1,F,r43,0.0,0.0
expt1_2,recall,might,8,292,learning,1,1,A,a2,0.0,
expt1_2,recall,might,8,292,learning,2,1,B,b2,0.0,
expt1_2,recall,might,8,292,learning,3,1,R1,r1,1.0,
expt1_2,recall,might,8,292,learning,4,1,W1,w1,1.0,
expt1_2,recall,might,8,292,learning,5,2,R1,,,1.0
expt1_2,recall,might,8,292,learning,6,1,R2,r2,1.0,
expt1_2,recall,might,8,292,learning,7,1,W2,w2,1.0,
expt1_2,recall,might,8,292,learning,8,2,R2,,,1.0
expt1_2,recall,might,8,292,learning,9,1,R3,r3,1.0,
expt1_2,recall,might,8,292,learning,10,1,W3,w3,1.0,
expt1_2,recall,might,8,292,learning,11,2,R3,,,1.0
expt1_2,recall,might,8,292,learning,12,1,R4,r4,1.0,
expt1_2,recall,might,8,292,learning,13,1,W4,w4,1.0,
expt1_2,recall,might,8,292,learning,14,2,R4,,,1.0
expt1_2,recall,might,8,292,learning,15,1,C,c2,0.0,
expt1_2,recall,might,8,292,learning,16,1,D,d2,0.0,
expt1_2,recall,might,8,292,learning,17,1,E,e2,0.0,
expt1_2,recall,might,8,292,learning,18,3,R1,,,
expt1_2,recall,might,8,292,learning,19,1,F,f2,0.0,
expt1_2,recall,might,8,292,learning,20,3,R2,,,
expt1_2,recall,might,8,292,learning,21,2,A,a,1.0,0.0
expt1_2,recall,might,8,292,learning,22,2,B,d4,0.0,0.0
expt1_2,recall,might,8,292,learning,23,2,C,f4,0.0,0.0
expt1_2,recall,might,8,292,learning,24,3,R3,,,
expt1_2,recall,might,8,292,learning,25,2,D,f3,0.0,0.0
expt1_2,recall,might,8,292,learning,26,3,R4,,,
expt1_2,recall,might,8,292,learning,27,2,E,r23,0.0,0.0
expt1_2,recall,might,8,292,learning,28,2,F,d4,0.0,0.0
expt1_2,recall,might,8,292,testing,1,1,R1,r34,0.0,
expt1_2,recall,might,8,292,testing,2,1,R2,r2,1.0,
expt1_2,recall,might,8,292,testing,3,1,R3,f,0.0,
expt1_2,recall,might,8,292,testing,4,1,R4,r4,1.0,
expt1_2,recall,might,8,292,testing,5,1,W1,w42,0.0,1.0
expt1_2,recall,might,8,292,testing,6,1,W2,w2,1.0,1.0
expt1_2,recall,might,8,292,testing,7,1,W3,e3,0.0,1.0
expt1_2,recall,might,8,292,testing,8,1,W4,w44,0.0,1.0
expt1_2,recall,might,8,292,testing,9,1,A,b3,0.0,1.0
expt1_2,recall,might,8,292,testing,10,1,B,d4,0.0,0.0
expt1_2,recall,might,8,292,testing,11,1,C,f4,0.0,0.0
expt1_2,recall,might,8,292,testing,12,1,D,c,0.0,0.0
expt1_2,recall,might,8,292,testing,13,1,E,r23,0.0,0.0
expt1_2,recall,might,8,292,testing,14,1,F,f2,0.0,0.0
expt1_2,recall,might,8,291,learning,1,1,A,a2,0.0,
expt1_2,recall,might,8,291,learning,2,1,B,b2,0.0,
expt1_2,recall,might,8,291,learning,3,1,R1,r1,1.0,
expt1_2,recall,might,8,291,learning,4,1,W1,w1,1.0,
expt1_2,recall,might,8,291,learning,5,2,R1,,,1.0
expt1_2,recall,might,8,291,learning,6,1,R2,r2,1.0,
expt1_2,recall,might,8,291,learning,7,1,W2,w2,1.0,
expt1_2,recall,might,8,291,learning,8,2,R2,,,1.0
expt1_2,recall,might,8,291,learning,9,1,R3,r3,1.0,
expt1_2,recall,might,8,291,learning,10,1,W3,w3,1.0,
expt1_2,recall,might,8,291,learning,11,2,R3,,,1.0
expt1_2,recall,might,8,291,learning,12,1,R4,r4,1.0,
expt1_2,recall,might,8,291,learning,13,1,W4,w4,1.0,
expt1_2,recall,might,8,291,learning,14,2,R4,,,1.0
expt1_2,recall,might,8,291,learning,15,1,C,c2,0.0,
expt1_2,recall,might,8,291,learning,16,1,D,d2,0.0,
expt1_2,recall,might,8,291,learning,17,1,E,e2,0.0,
expt1_2,recall,might,8,291,learning,18,3,R1,,,
expt1_2,recall,might,8,291,learning,19,1,F,f2,0.0,
expt1_2,recall,might,8,291,learning,20,3,R2,,,
expt1_2,recall,might,8,291,learning,21,2,A,a,1.0,0.0
expt1_2,recall,might,8,291,learning,22,2,B,d4,0.0,0.0
expt1_2,recall,might,8,291,learning,23,2,C,c,1.0,0.0
expt1_2,recall,might,8,291,learning,24,3,R3,,,
expt1_2,recall,might,8,291,learning,25,2,D,r13,0.0,0.0
expt1_2,recall,might,8,291,learning,26,3,R4,,,
expt1_2,recall,might,8,291,learning,27,2,E,c4,0.0,0.0
expt1_2,recall,might,8,291,learning,28,2,F,f,1.0,0.0
expt1_2,recall,might,8,291,testing,1,1,R1,r4,0.0,
expt1_2,recall,might,8,291,testing,2,1,R2,r2,1.0,
expt1_2,recall,might,8,291,testing,3,1,R3,r14,0.0,
expt1_2,recall,might,8,291,testing,4,1,R4,r4,1.0,
expt1_2,recall,might,8,291,testing,5,1,W1,w1,1.0,1.0
expt1_2,recall,might,8,291,testing,6,1,W2,w23,0.0,1.0
expt1_2,recall,might,8,291,testing,7,1,W3,w34,0.0,1.0
expt1_2,recall,might,8,291,testing,8,1,W4,w43,0.0,1.0
expt1_2,recall,might,8,291,testing,9,1,A,a,1.0,1.0
expt1_2,recall,might,8,291,testing,10,1,B,b3,0.0,0.0
expt1_2,recall,might,8,291,testing,11,1,C,r42,0.0,1.0
expt1_2,recall,might,8,291,testing,12,1,D,d2,0.0,0.0
expt1_2,recall,might,8,291,testing,13,1,E,c4,0.0,0.0
expt1_2,recall,might,8,291,testing,14,1,F,f,1.0,1.0
expt1_2,recall,might,6,290,learning,1,1,A,a2,0.0,
expt1_2,recall,might,6,290,learning,2,1,B,b2,0.0,
expt1_2,recall,might,6,290,learning,3,1,R1,r1,1.0,
