experiment,condition,model,learning_space_size,subject,phase,trial_index,exposure,word,selection,accuracy,previous_correct
trueswell,exp1,pursuit,NA,298,learning,11,1,glemp,hand,0,
trueswell,exp1,pursuit,NA,298,learning,12,1,jix,cat,1,
trueswell,exp1,pursuit,NA,298,learning,13,2,heek,book,1,1.0
trueswell,exp1,pursuit,NA,298,learning,14,2,smick,ball,1,1.0
trueswell,exp1,pursuit,NA,298,learning,15,2,skoog,dog,1,1.0
trueswell,exp1,pursuit,NA,298,learning,16,2,toop,bear,0,0.0
trueswell,exp1,pursuit,NA,298,learning,17,2,irp,fish,0,0.0
trueswell,exp1,pursuit,NA,298,learning,18,2,yate,shoe,1,1.0
trueswell,exp1,pursuit,NA,298,learning,19,2,moke,dog,0,0.0
trueswell,exp1,pursuit,NA,298,learning,20,2,zud,bear,1,1.0
trueswell,exp1,pursuit,NA,298,learning,21,2,quab,eye,1,0.0
trueswell,exp1,pursuit,NA,298,learning,22,2,wode,bear,0,0.0
trueswell,exp1,pursuit,NA,298,learning,23,2,glemp,hand,0,0.0
trueswell,exp1,pursuit,NA,298,learning,24,2,jix,cat,1,1.0
trueswell,exp1,pursuit,NA,298,learning,25,3,heek,book,1,1.0
trueswell,exp1,pursuit,NA,298,learning,26,3,smick,ball,1,1.0
trueswell,exp1,pursuit,NA,298,learning,27,3,skoog,dog,1,1.0
trueswell,exp1,pursuit,NA,298,learning,28,3,toop,book,0,0.0
trueswell,exp1,pursuit,NA,298,learning,29,3,irp,fish,0,0.0
trueswell,exp1,pursuit,NA,298,learning,30,3,yate,shoe,1,1.0
trueswell,exp1,pursuit,NA,298,learning,31,3,moke,hand,0,0.0
trueswell,exp1,pursuit,NA,298,learning,32,3,zud,bear,1,1.0
trueswell,exp1,pursuit,NA,298,learning,33,3,quab,eye,1,1.0
trueswell,exp1,pursuit,NA,298,learning,34,3,wode,eye,0,0.0
trueswell,exp1,pursuit,NA,298,learning,35,3,glemp,shoe,0,0.0
trueswell,exp1,pursuit,NA,298,learning,36,3,jix,cat,1,1.0
trueswell,exp1,pursuit,NA,298,learning,37,4,heek,book,1,1.0
trueswell,exp1,pursuit,NA,298,learning,38,4,smick,ball,1,1.0
trueswell,exp1,pursuit,NA,298,learning,39,4,skoog,dog,1,1.0
trueswell,exp1,pursuit,NA,298,learning,40,4,toop,eye,0,0.0
trueswell,exp1,pursuit,NA,298,learning,41,4,irp,eye,0,0.0
trueswell,exp1,pursuit,NA,298,learning,42,4,yate,shoe,1,1.0
trueswell,exp1,pursuit,NA,298,learning,43,4,moke,cat,0,0.0
trueswell,exp1,pursuit,NA,298,learning,44,4,zud,bear,1,1.0
trueswell,exp1,pursuit,NA,298,learning,45,4,quab,eye,1,1.0
trueswell,exp1,pursuit,NA,298,learning,46,4,wode,hand,0,0.0
trueswell,exp1,pursuit,NA,298,learning,47,4,glemp,dog,0,0.0
trueswell,exp1,pursuit,NA,298,learning,48,4,jix,cat,1,1.0
trueswell,exp1,pursuit,NA,298,learning,49,5,heek,book,1,1.0
trueswell,exp1,pursuit,NA,298,learning,50,5,smick,ball,1,1.0
trueswell,exp1,pursuit,NA,298,learning,51,5,skoog,dog,1,1.0
trueswell,exp1,pursuit,NA,298,learning,52,5,toop,door,0,0.0
trueswell,exp1,pursuit,NA,298,learning,53,5,irp,door,0,0.0
trueswell,exp1,pursuit,NA,298,learning,54,5,yate,shoe,1,1.0
trueswell,exp1,pursuit,NA,298,learning,55,5,moke,door,0,0.0
trueswell,exp1,pursuit,NA,298,learning,56,5,zud,bear,1,1.0
